Date,SENT
9/17/18,1
9/17/18,1
9/17/18,1
9/17/18,1
9/17/18,1
9/17/18,1
9/17/18,1
9/17/18,1
9/17/18,1
9/17/18,-1
9/17/18,0
9/17/18,1
9/17/18,-1
9/17/18,1
9/17/18,1
9/17/18,1
9/17/18,0
9/17/18,0
9/17/18,0
9/17/18,0
9/17/18,0
9/17/18,-1
9/17/18,1
9/17/18,1
9/17/18,1
9/18/18,1
9/18/18,0
9/18/18,1
9/18/18,1
9/18/18,-1
9/18/18,1
9/18/18,1
9/18/18,0
9/18/18,0
9/18/18,0
9/18/18,0
9/18/18,1
9/18/18,0
9/18/18,1
9/18/18,1
9/18/18,0
9/18/18,0
9/19/18,0
9/19/18,0
9/19/18,0
9/19/18,1
9/19/18,1
9/19/18,1
9/19/18,0
9/19/18,1
9/20/18,1
9/20/18,-1
9/20/18,1
9/20/18,1
9/20/18,0
9/20/18,1
9/20/18,1
9/20/18,1
9/20/18,-1
9/20/18,1
9/20/18,1
9/20/18,0
9/20/18,1
9/20/18,0
9/21/18,0
9/21/18,0
9/21/18,0
9/22/18,1
9/24/18,-1
9/24/18,-1
9/25/18,1
9/25/18,0
9/25/18,1
9/25/18,0
9/26/18,1
9/26/18,1
9/26/18,1
9/28/18,0
9/28/18,0
9/28/18,0
9/28/18,1
9/28/18,-1
9/29/18,1
9/29/18,0
9/29/18,1
10/1/18,0
10/2/18,-1
10/2/18,1
10/2/18,-1
10/4/18,-1
10/4/18,0
10/4/18,-1
10/4/18,0
10/4/18,1
10/4/18,1
10/4/18,1
10/4/18,1
10/4/18,1
10/4/18,1
10/4/18,-1
10/4/18,1
10/4/18,1
10/5/18,1
10/5/18,-1
10/5/18,-1
10/5/18,1
10/5/18,0
10/5/18,1
10/5/18,1
10/5/18,0
10/5/18,0
10/5/18,-1
10/5/18,-1
10/5/18,-1
10/5/18,1
10/5/18,1
10/5/18,0
10/5/18,1
10/6/18,0
10/6/18,1
10/6/18,-1
10/6/18,0
10/6/18,1
10/6/18,1
10/6/18,0
10/6/18,-1
10/7/18,1
10/8/18,1
10/8/18,1
10/8/18,0
10/8/18,0
10/8/18,0
10/9/18,-1
10/9/18,0
10/9/18,0
10/9/18,-1
10/9/18,1
10/9/18,0
10/9/18,1
10/9/18,1
10/10/18,0
10/10/18,1
10/10/18,0
10/11/18,1
10/11/18,1
10/12/18,1
10/12/18,1
10/12/18,1
10/12/18,1
10/12/18,0
10/12/18,0
10/12/18,1
10/12/18,1
10/13/18,1
10/13/18,0
10/13/18,1
10/13/18,1
10/13/18,1
10/14/18,1
10/14/18,1
10/14/18,0
10/14/18,0
10/14/18,1
10/14/18,1
10/14/18,0
10/14/18,0
10/15/18,0
10/15/18,0
10/15/18,1
10/15/18,1
10/15/18,1
10/15/18,0
10/15/18,1
10/15/18,1
10/16/18,0
10/16/18,1
10/16/18,0
10/16/18,0
10/16/18,1
10/16/18,0
10/16/18,1
10/17/18,1
10/17/18,1
10/17/18,0
10/17/18,1
10/17/18,1
10/17/18,0
10/17/18,-1
10/18/18,-1
10/18/18,0
10/18/18,1
10/18/18,1
10/18/18,0
10/18/18,1
10/18/18,0
10/18/18,1
10/18/18,0
10/18/18,0
10/18/18,0
10/18/18,0
10/19/18,0
10/19/18,0
10/19/18,-1
10/19/18,0
10/19/18,1
10/19/18,1
10/19/18,1
10/20/18,0
10/20/18,0
10/20/18,0
10/20/18,-1
10/20/18,0
10/20/18,0
10/20/18,0
10/20/18,1
10/20/18,-1
10/21/18,-1
10/21/18,0
10/21/18,1
10/21/18,-1
10/21/18,0
10/21/18,1
10/21/18,0
10/22/18,0
10/22/18,0
10/22/18,0
10/22/18,0
10/22/18,0
10/22/18,0
10/22/18,0
10/22/18,1
10/22/18,1
10/22/18,1
10/22/18,0
10/22/18,0
10/22/18,0
10/22/18,1
10/22/18,1
10/22/18,0
10/22/18,0
10/22/18,0
10/23/18,1
10/23/18,0
10/23/18,1
10/23/18,-1
10/23/18,1
10/23/18,1
10/23/18,0
10/23/18,0
10/23/18,1
10/25/18,1
10/25/18,1
10/25/18,0
10/25/18,1
10/25/18,0
10/25/18,1
10/25/18,0
10/25/18,0
10/25/18,-1
10/25/18,0
10/25/18,0
10/25/18,0
10/25/18,1
10/25/18,-1
10/25/18,1
10/25/18,1
10/25/18,0
10/25/18,0
10/25/18,0
10/25/18,0
10/26/18,1
10/26/18,1
10/26/18,0
10/26/18,1
10/26/18,1
10/26/18,1
10/26/18,0
10/26/18,1
10/26/18,0
10/26/18,1
10/26/18,1
10/26/18,1
10/26/18,0
10/26/18,1
10/26/18,0
10/26/18,1
10/26/18,-1
10/27/18,0
10/27/18,-1
10/27/18,1
10/27/18,1
10/27/18,-1
10/27/18,1
10/27/18,0
10/27/18,1
10/27/18,1
10/27/18,1
10/27/18,1
10/27/18,0
10/27/18,1
10/27/18,-1
10/27/18,0
10/27/18,1
10/27/18,1
10/27/18,0
10/27/18,1
10/27/18,1
10/27/18,1
10/27/18,0
10/27/18,0
10/27/18,-1
10/27/18,0
10/27/18,1
10/27/18,0
10/29/18,0
10/29/18,1
10/29/18,1
10/31/18,-1
10/31/18,1
10/31/18,1
11/1/18,0
11/1/18,-1
11/1/18,1
11/1/18,0
11/1/18,1
11/1/18,1
11/1/18,1
11/1/18,1
11/1/18,1
11/1/18,1
11/1/18,1
11/2/18,1
11/2/18,0
11/2/18,1
11/2/18,0
11/2/18,-1
11/2/18,-1
11/2/18,1
11/2/18,0
11/2/18,1
11/2/18,1
11/2/18,1
11/2/18,0
11/2/18,0
11/3/18,1
11/3/18,0
11/3/18,0
11/3/18,0
11/3/18,1
11/3/18,1
11/3/18,-1
11/3/18,1
11/3/18,1
11/3/18,0
11/3/18,1
11/3/18,1
11/3/18,0
11/3/18,1
11/3/18,1
11/3/18,1
11/3/18,0
11/3/18,1
11/3/18,0
11/3/18,0
11/3/18,0
11/3/18,-1
11/3/18,1
11/3/18,1
11/6/18,0
11/6/18,1
11/6/18,0
11/6/18,0
11/6/18,0
11/6/18,1
11/6/18,0
11/6/18,1
11/6/18,0
11/6/18,1
11/7/18,-1
11/7/18,1
11/7/18,0
11/7/18,1
11/7/18,0
11/7/18,1
11/7/18,-1
11/8/18,1
11/9/18,1
11/9/18,1
11/9/18,1
11/9/18,1
11/9/18,0
11/9/18,1
11/10/18,-1
11/10/18,1
11/10/18,1
11/10/18,-1
11/10/18,0
11/10/18,-1
11/10/18,1
11/11/18,1
11/11/18,-1
11/12/18,1
11/12/18,1
11/14/18,-1
11/14/18,1
11/14/18,1
11/14/18,0
11/14/18,1
11/14/18,1
11/14/18,0
11/14/18,1
11/15/18,1
11/15/18,-1
11/15/18,0
11/15/18,0
11/15/18,0
11/15/18,-1
11/15/18,0
11/15/18,0
11/15/18,-1
11/15/18,-1
11/15/18,1
11/15/18,1
11/15/18,1
11/15/18,-1
11/15/18,0
11/15/18,1
11/15/18,1
11/16/18,1
11/16/18,1
11/16/18,1
11/17/18,1
11/17/18,0
11/17/18,1
11/17/18,1
11/17/18,1
11/17/18,1
11/17/18,0
11/17/18,-1
11/17/18,-1
11/17/18,1
11/19/18,0
11/19/18,1
11/19/18,1
11/19/18,-1
11/19/18,-1
11/19/18,0
11/19/18,1
11/19/18,1
11/19/18,1
11/19/18,0
11/19/18,0
11/19/18,0
11/19/18,0
11/19/18,1
11/19/18,-1
11/19/18,1
11/19/18,1
11/19/18,1
11/19/18,1
11/19/18,1
11/20/18,1
11/20/18,0
11/20/18,1
11/20/18,0
11/20/18,-1
11/20/18,1
11/21/18,1
11/21/18,0
11/21/18,0
11/21/18,1
11/21/18,1
11/21/18,0
11/21/18,0
11/21/18,0
11/22/18,0
11/23/18,1
11/25/18,0
11/26/18,-1
11/26/18,1
11/26/18,1
11/26/18,1
11/26/18,0
11/26/18,0
11/26/18,1
11/26/18,1
11/26/18,0
11/26/18,0
11/26/18,-1
11/26/18,0
11/26/18,0
11/26/18,1
11/26/18,1
11/27/18,0
11/27/18,0
11/27/18,0
11/27/18,1
11/28/18,1
11/28/18,0
11/29/18,-1
11/29/18,-1
11/29/18,1
11/29/18,1
11/29/18,0
11/29/18,1
11/29/18,1
11/29/18,0
11/29/18,1
11/29/18,0
11/29/18,1
11/29/18,0
11/29/18,0
11/30/18,0
11/30/18,0
11/30/18,0
11/30/18,1
11/30/18,0
12/1/18,1
12/1/18,1
12/1/18,1
12/1/18,1
12/1/18,0
12/1/18,0
12/1/18,0
12/1/18,0
12/1/18,0
12/1/18,-1
12/1/18,-1
12/1/18,0
12/1/18,1
12/1/18,1
12/1/18,-1
12/1/18,1
12/1/18,0
12/2/18,-1
12/2/18,0
12/2/18,1
12/2/18,0
12/3/18,1
12/3/18,0
12/3/18,-1
12/3/18,-1
12/4/18,0
12/5/18,0
12/5/18,1
12/5/18,-1
12/5/18,0
12/5/18,-1
12/5/18,-1
12/5/18,0
12/7/18,1
12/8/18,1
12/9/18,1
12/9/18,1
12/9/18,-1
12/9/18,1
12/9/18,0
12/9/18,-1
12/9/18,1
12/9/18,1
12/9/18,1
12/9/18,0
12/9/18,1
12/9/18,1
12/9/18,1
12/9/18,1
12/9/18,1
12/9/18,0
12/11/18,1
12/11/18,1
12/11/18,0
12/11/18,0
12/11/18,1
12/11/18,1
12/11/18,-1
12/11/18,1
12/11/18,1
12/11/18,0
12/11/18,1
12/11/18,0
12/11/18,0
12/11/18,1
12/11/18,0
12/11/18,1
12/12/18,1
12/13/18,1
12/14/18,0
12/14/18,0
12/14/18,-1
12/14/18,0
12/14/18,0
12/15/18,0
12/15/18,1
12/15/18,1
12/15/18,0
12/15/18,1
12/15/18,0
12/16/18,0
12/16/18,0
12/16/18,1
12/16/18,1
12/17/18,0
12/18/18,-1
12/18/18,-1
12/18/18,0
12/18/18,1
12/18/18,1
12/18/18,-1
12/18/18,1
12/18/18,-1
12/19/18,0
12/19/18,1
12/19/18,1
12/19/18,-1
12/19/18,1
12/19/18,-1
12/19/18,1
12/19/18,0
12/19/18,-1
12/19/18,1
12/19/18,1
12/19/18,1
12/19/18,1
12/19/18,0
12/19/18,1
12/19/18,1
12/19/18,1
12/19/18,0
12/19/18,0
12/19/18,0
12/19/18,1
12/19/18,0
12/19/18,1
12/19/18,1
12/19/18,1
12/19/18,1
12/19/18,0
12/19/18,0
12/20/18,1
12/20/18,1
12/20/18,-1
12/20/18,-1
12/20/18,0
12/20/18,0
12/20/18,0
12/20/18,1
12/21/18,0
12/21/18,0
12/21/18,-1
12/21/18,1
12/21/18,1
12/21/18,0
12/21/18,1
12/22/18,1
12/22/18,-1
12/22/18,-1
12/22/18,1
12/22/18,-1
12/22/18,0
12/22/18,1
12/22/18,0
12/22/18,-1
12/22/18,0
12/22/18,0
12/22/18,0
12/22/18,1
12/22/18,1
12/22/18,1
12/22/18,0
12/22/18,1
12/22/18,1
12/22/18,0
12/22/18,0
12/22/18,0
12/22/18,1
12/22/18,0
12/22/18,1
12/23/18,1
12/23/18,0
12/23/18,1
12/23/18,1
12/23/18,0
12/23/18,-1
12/23/18,1
12/23/18,1
12/23/18,0
12/23/18,-1
12/23/18,1
12/24/18,1
12/24/18,1
12/24/18,1
12/24/18,0
12/24/18,0
12/24/18,0
12/24/18,0
12/24/18,1
12/24/18,1
12/24/18,0
12/24/18,0
12/24/18,-1
12/25/18,1
12/25/18,-1
12/25/18,1
12/25/18,0
12/25/18,1
12/25/18,0
12/26/18,1
12/26/18,1
12/26/18,1
12/26/18,1
12/26/18,1
12/26/18,0
12/26/18,1
12/26/18,1
12/26/18,1
12/26/18,1
12/26/18,-1
12/26/18,1
12/26/18,1
12/27/18,1
12/27/18,0
12/27/18,1
12/27/18,0
12/27/18,1
12/27/18,0
12/27/18,1
12/27/18,0
12/27/18,0
12/27/18,1
12/27/18,0
12/27/18,1
12/27/18,0
12/28/18,1
12/28/18,1
12/30/18,1
12/30/18,0
12/31/18,1
12/31/18,1
12/31/18,1
1/1/19,1
1/1/19,1
1/1/19,1
1/1/19,1
1/3/19,-1
1/3/19,-1
1/3/19,-1
1/3/19,0
1/3/19,0
1/3/19,0
1/3/19,0
1/3/19,-1
1/3/19,1
1/3/19,1
1/3/19,0
1/3/19,1
1/3/19,-1
1/3/19,1
1/3/19,1
1/4/19,0
1/4/19,0
1/4/19,0
1/4/19,0
1/4/19,0
1/4/19,0
1/4/19,0
1/4/19,0
1/4/19,1
1/4/19,0
1/4/19,0
1/5/19,1
1/5/19,0
1/5/19,0
1/5/19,0
1/5/19,1
1/5/19,0
1/5/19,0
1/5/19,0
1/5/19,1
1/5/19,-1
1/5/19,1
1/5/19,0
1/5/19,0
1/5/19,0
1/5/19,0
1/5/19,0
1/5/19,0
1/6/19,0
1/6/19,0
1/6/19,1
1/6/19,0
1/7/19,1
1/7/19,0
1/7/19,1
1/7/19,1
1/7/19,1
1/7/19,0
1/7/19,0
1/7/19,1
1/8/19,0
1/8/19,0
1/9/19,0
1/9/19,1
1/9/19,1
1/9/19,1
1/9/19,0
1/9/19,0
1/9/19,-1
1/9/19,0
1/9/19,1
1/9/19,-1
1/9/19,0
1/9/19,0
1/9/19,0
1/9/19,1
1/10/19,1
1/10/19,0
1/10/19,1
1/10/19,1
1/10/19,1
1/11/19,0
1/11/19,0
1/11/19,1
1/11/19,0
1/11/19,0
1/11/19,0
1/11/19,0
1/11/19,1
1/11/19,1
1/11/19,1
1/11/19,0
1/11/19,0
1/12/19,1
1/13/19,0
1/13/19,0
1/13/19,0
1/13/19,0
1/13/19,0
1/14/19,1
1/14/19,1
1/15/19,1
1/16/19,1
1/16/19,-1
1/16/19,-1
1/16/19,1
1/16/19,0
1/17/19,1
1/17/19,0
1/17/19,1
1/17/19,1
1/17/19,1
1/17/19,0
1/17/19,1
1/18/19,1
1/19/19,1
1/19/19,-1
1/19/19,1
1/19/19,0
1/21/19,0
1/21/19,1
1/21/19,1
1/21/19,0
1/21/19,0
1/22/19,1
1/22/19,1
1/22/19,0
1/22/19,0
1/22/19,0
1/22/19,1
1/22/19,0
1/23/19,1
1/23/19,1
1/23/19,-1
1/23/19,1
1/25/19,1
1/25/19,1
1/25/19,1
1/25/19,0
1/25/19,1
1/25/19,1
1/25/19,1
1/25/19,1
1/25/19,0
1/25/19,0
1/25/19,1
1/25/19,0
1/25/19,0
1/25/19,1
1/25/19,0
1/25/19,1
1/25/19,1
1/26/19,-1
1/27/19,1
1/27/19,0
1/27/19,0
1/27/19,1
1/27/19,1
1/27/19,1
1/27/19,1
1/27/19,0
1/27/19,1
1/27/19,1
1/28/19,0
1/28/19,0
1/28/19,1
1/28/19,1
1/28/19,0
1/29/19,1
1/30/19,0
1/30/19,1
1/30/19,-1
1/30/19,-1
1/30/19,1
1/30/19,-1
1/31/19,1
1/31/19,0
1/31/19,0
1/31/19,0
1/31/19,1
1/31/19,1
1/31/19,0
1/31/19,0
1/31/19,1
1/31/19,1
1/31/19,1
1/31/19,1
2/1/19,1
2/1/19,1
2/1/19,1
2/1/19,0
2/1/19,0
2/1/19,0
2/1/19,0
2/1/19,-1
2/1/19,1
2/1/19,0
2/1/19,1
2/1/19,0
2/1/19,1
2/1/19,1
2/1/19,-1
2/1/19,1
2/1/19,1
2/1/19,1
2/1/19,-1
2/2/19,0
2/2/19,1
2/2/19,0
2/2/19,0
2/2/19,1
2/2/19,1
2/2/19,0
2/2/19,0
2/2/19,1
2/3/19,0
2/3/19,1
2/3/19,0
2/3/19,0
2/3/19,0
2/3/19,0
2/3/19,0
2/4/19,1
2/4/19,-1
2/4/19,1
2/4/19,0
2/4/19,0
2/4/19,0
2/4/19,1
2/5/19,0
2/5/19,1
2/6/19,0
2/6/19,0
2/6/19,1
2/6/19,1
2/6/19,0
2/7/19,1
2/7/19,0
2/7/19,1
2/7/19,0
2/7/19,0
2/7/19,0
2/7/19,0
2/7/19,0
2/7/19,1
2/8/19,1
2/8/19,0
2/8/19,-1
2/8/19,1
2/8/19,1
2/9/19,0
2/9/19,1
2/9/19,1
2/9/19,1
2/9/19,0
2/10/19,1
2/11/19,1
2/11/19,1
2/11/19,0
2/11/19,0
2/11/19,0
2/11/19,1
2/11/19,1
2/11/19,0
2/11/19,1
2/11/19,1
2/11/19,1
2/11/19,0
2/11/19,-1
2/11/19,-1
2/11/19,1
2/11/19,1
2/11/19,0
2/11/19,0
2/11/19,1
2/11/19,1
2/12/19,0
2/12/19,1
2/13/19,1
2/13/19,1
2/13/19,-1
2/13/19,0
2/13/19,1
2/13/19,0
2/13/19,1
2/14/19,1
2/14/19,1
2/14/19,1
2/14/19,0
2/14/19,1
2/14/19,1
2/14/19,1
2/14/19,1
2/14/19,1
2/15/19,0
2/15/19,1
2/16/19,0
2/16/19,0
2/16/19,0
2/16/19,1
2/17/19,1
2/17/19,1
2/17/19,1
2/17/19,-1
2/17/19,0
2/18/19,0
2/18/19,1
2/19/19,1
2/20/19,0
2/20/19,0
2/20/19,0
2/20/19,0
2/21/19,1
2/21/19,1
2/21/19,1
2/21/19,-1
2/21/19,1
2/21/19,-1
2/21/19,1
2/21/19,1
2/21/19,0
2/21/19,0
2/21/19,1
2/21/19,-1
2/21/19,-1
2/21/19,1
2/21/19,0
2/21/19,0
2/21/19,-1
2/21/19,0
2/21/19,-1
2/21/19,1
2/21/19,-1
2/21/19,1
2/21/19,1
2/21/19,-1
2/22/19,1
2/22/19,1
2/22/19,1
2/22/19,1
2/22/19,0
2/22/19,0
2/22/19,0
2/22/19,1
2/22/19,0
2/22/19,-1
2/22/19,-1
2/22/19,0
2/22/19,1
2/22/19,0
2/23/19,0
2/23/19,0
2/25/19,-1
2/25/19,1
2/25/19,0
2/26/19,1
2/26/19,1
2/26/19,1
2/26/19,0
2/26/19,1
2/26/19,-1
2/26/19,1
2/26/19,1
2/26/19,1
2/26/19,0
2/26/19,1
2/27/19,0
2/27/19,0
2/27/19,1
2/27/19,-1
2/27/19,0
2/27/19,1
2/27/19,1
2/27/19,-1
2/27/19,0
2/27/19,0
2/27/19,0
2/28/19,0
2/28/19,1
2/28/19,1
2/28/19,1
2/28/19,0
3/1/19,1
3/1/19,0
3/1/19,1
3/1/19,1
3/1/19,0
3/1/19,1
3/1/19,0
3/1/19,-1
3/1/19,1
3/1/19,1
3/1/19,1
3/2/19,1
3/2/19,1
3/2/19,1
3/2/19,1
3/2/19,1
3/2/19,0
3/2/19,1
3/2/19,0
3/2/19,1
3/2/19,1
3/2/19,0
3/2/19,1
3/2/19,0
3/2/19,0
3/2/19,0
3/2/19,0
3/2/19,0
3/2/19,1
3/2/19,1
3/3/19,0
3/3/19,-1
3/3/19,1
3/3/19,1
3/3/19,1
3/3/19,0
3/3/19,-1
3/3/19,-1
3/3/19,0
3/3/19,1
3/3/19,1
3/3/19,0
3/3/19,0
3/3/19,0
3/3/19,0
3/3/19,0
3/3/19,0
3/3/19,1
3/3/19,0
3/3/19,0
3/3/19,0
3/3/19,1
3/3/19,0
3/3/19,0
3/3/19,0
3/3/19,0
3/3/19,1
3/3/19,1
3/4/19,-1
3/4/19,1
3/5/19,0
3/5/19,-1
3/5/19,1
3/5/19,1
3/6/19,-1
3/6/19,1
3/6/19,1
3/7/19,1
3/7/19,0
3/7/19,1
3/7/19,1
3/7/19,1
3/7/19,1
3/7/19,-1
3/7/19,1
3/7/19,1
3/7/19,0
3/7/19,1
3/7/19,1
3/7/19,1
3/7/19,1
3/8/19,0
3/8/19,0
3/8/19,0
3/8/19,1
3/8/19,1
3/8/19,1
3/8/19,0
3/8/19,1
3/8/19,1
3/9/19,1
3/9/19,-1
3/9/19,1
3/9/19,1
3/9/19,1
3/9/19,-1
3/9/19,1
3/9/19,0
3/9/19,0
3/11/19,1
3/11/19,1
3/11/19,1
3/11/19,1
3/11/19,0
3/11/19,1
3/11/19,1
3/12/19,-1
3/12/19,1
3/12/19,0
3/12/19,1
3/12/19,1
3/12/19,0
3/12/19,0
3/12/19,0
3/12/19,0
3/12/19,-1
3/12/19,-1
3/12/19,0
3/12/19,0
3/12/19,1
3/12/19,0
3/12/19,0
3/12/19,1
3/12/19,0
3/13/19,0
3/13/19,0
3/13/19,0
3/14/19,-1
3/14/19,1
3/14/19,0
3/14/19,0
3/14/19,1
3/14/19,0
3/14/19,0
3/15/19,-1
3/15/19,0
3/15/19,1
3/15/19,1
3/15/19,0
3/15/19,0
3/15/19,0
3/16/19,1
3/16/19,1
3/16/19,0
3/16/19,1
3/16/19,-1
3/16/19,-1
3/16/19,0
3/16/19,0
3/16/19,0
3/16/19,-1
3/16/19,1
3/16/19,-1
3/16/19,1
3/16/19,1
3/17/19,1
3/17/19,1
3/17/19,1
3/17/19,1
3/17/19,-1
3/17/19,0
3/17/19,-1
3/17/19,0
3/17/19,0
3/17/19,0
3/17/19,-1
3/17/19,1
3/17/19,1
3/17/19,1
3/17/19,0
3/17/19,1
3/17/19,0
3/17/19,1
3/17/19,1
3/20/19,0
3/21/19,1
3/21/19,1
3/21/19,-1
3/21/19,0
3/21/19,-1
3/21/19,0
3/21/19,1
3/21/19,0
3/22/19,0
3/22/19,0
3/22/19,-1
3/22/19,1
3/22/19,1
3/22/19,1
3/22/19,1
3/22/19,0
3/22/19,1
3/22/19,1
3/22/19,0
3/24/19,0
3/24/19,1
3/24/19,0
3/24/19,1
3/24/19,1
3/24/19,1
3/25/19,0
3/25/19,1
3/26/19,1
3/26/19,1
3/26/19,0
3/26/19,0
3/26/19,1
3/26/19,1
3/26/19,-1
3/26/19,1
3/26/19,1
3/26/19,0
3/26/19,-1
3/27/19,1
3/27/19,-1
3/27/19,0
3/28/19,1
3/28/19,0
3/29/19,1
3/29/19,1
3/29/19,1
3/29/19,1
3/29/19,1
3/29/19,1
3/29/19,1
3/30/19,0
3/30/19,0
3/30/19,0
3/30/19,1
3/30/19,0
3/30/19,-1
3/30/19,1
3/30/19,0
3/30/19,0
3/30/19,-1
3/30/19,-1
3/30/19,0
3/30/19,0
3/30/19,1
3/30/19,1
3/30/19,0
3/30/19,-1
3/30/19,0
3/30/19,-1
3/30/19,0
3/30/19,-1
3/30/19,1
3/30/19,1
3/30/19,-1
3/30/19,0
3/30/19,-1
3/30/19,-1
3/30/19,-1
3/30/19,1
3/30/19,0
3/31/19,0
3/31/19,1
3/31/19,0
3/31/19,1
3/31/19,0
4/1/19,0
4/1/19,1
4/1/19,0
4/1/19,1
4/1/19,0
4/1/19,-1
4/1/19,-1
4/1/19,0
4/1/19,1
4/1/19,0
4/1/19,1
4/1/19,1
4/1/19,1
4/1/19,0
4/1/19,0
4/1/19,0
4/2/19,1
4/2/19,0
4/2/19,0
4/2/19,1
4/2/19,0
4/2/19,1
4/2/19,-1
4/2/19,-1
4/3/19,1
4/3/19,1
4/3/19,1
4/3/19,1
4/3/19,0
4/3/19,0
4/3/19,0
4/3/19,1
4/3/19,0
4/3/19,0
4/4/19,1
4/4/19,1
4/4/19,1
4/4/19,1
4/4/19,0
4/4/19,1
4/4/19,0
4/4/19,1
4/5/19,0
4/5/19,-1
4/5/19,0
4/5/19,0
4/5/19,0
4/5/19,1
4/5/19,1
4/5/19,0
4/5/19,0
4/5/19,0
4/5/19,1
4/5/19,1
4/5/19,1
4/5/19,1
4/5/19,1
4/5/19,1
4/5/19,1
4/5/19,1
4/5/19,1
4/5/19,0
4/5/19,0
4/5/19,1
4/6/19,0
4/6/19,-1
4/6/19,1
4/6/19,0
4/6/19,0
4/6/19,0
4/6/19,-1
4/6/19,0
4/6/19,1
4/6/19,0
4/6/19,1
4/6/19,0
4/6/19,0
4/6/19,0
4/7/19,0
4/7/19,0
4/7/19,1
4/7/19,1
4/7/19,1
4/7/19,0
4/7/19,1
4/7/19,1
4/7/19,0
4/8/19,0
4/8/19,-1
4/8/19,1
4/8/19,0
4/8/19,0
4/8/19,1
4/8/19,0
4/8/19,0
4/9/19,0
4/9/19,1
4/9/19,0
4/9/19,1
4/9/19,1
4/10/19,1
4/10/19,0
4/10/19,1
4/10/19,0
4/10/19,1
4/10/19,1
4/10/19,0
4/10/19,0
4/10/19,-1
4/10/19,0
4/10/19,-1
4/11/19,1
4/11/19,0
4/11/19,0
4/11/19,1
4/11/19,1
4/12/19,0
4/12/19,0
4/12/19,1
4/12/19,1
4/12/19,-1
4/12/19,0
4/12/19,1
4/12/19,0
4/12/19,1
4/12/19,0
4/12/19,0
4/12/19,0
4/12/19,1
4/12/19,0
4/12/19,0
4/12/19,1
4/12/19,0
4/12/19,0
4/13/19,1
4/13/19,1
4/13/19,0
4/13/19,1
4/13/19,1
4/13/19,1
4/13/19,1
4/13/19,-1
4/13/19,0
4/13/19,1
4/13/19,0
4/13/19,1
4/13/19,0
4/13/19,0
4/13/19,1
4/13/19,1
4/13/19,1
4/13/19,1
4/13/19,0
4/14/19,-1
4/14/19,0
4/14/19,1
4/14/19,0
4/14/19,0
4/14/19,1
4/14/19,0
4/14/19,1
4/14/19,0
4/14/19,0
4/14/19,0
4/14/19,1
4/14/19,1
4/14/19,1
4/14/19,0
4/14/19,-1
4/14/19,0
4/14/19,1
4/14/19,1
4/14/19,1
4/14/19,-1
4/14/19,1
4/14/19,-1
4/14/19,0
4/14/19,0
4/14/19,-1
4/14/19,1
4/14/19,0
4/14/19,1
4/14/19,-1
4/14/19,-1
4/14/19,1
4/14/19,0
4/15/19,1
4/15/19,-1
4/15/19,-1
4/15/19,1
4/15/19,1
4/15/19,1
4/15/19,1
4/15/19,0
4/15/19,1
4/16/19,1
4/16/19,1
4/16/19,1
4/16/19,1
4/16/19,-1
4/16/19,1
4/16/19,1
4/17/19,1
4/17/19,0
4/18/19,0
4/18/19,1
4/19/19,0
4/19/19,0
4/19/19,-1
4/19/19,1
4/19/19,0
4/19/19,1
4/19/19,0
4/19/19,0
4/19/19,0
4/19/19,1
4/19/19,0
4/19/19,0
4/19/19,0
4/19/19,1
4/19/19,1
4/19/19,0
4/19/19,0
4/19/19,0
4/19/19,1
4/19/19,1
4/19/19,0
4/19/19,0
4/19/19,0
4/19/19,0
4/19/19,1
4/19/19,1
4/19/19,1
4/19/19,0
4/19/19,0
4/19/19,0
4/20/19,-1
4/20/19,0
4/20/19,0
4/20/19,0
4/20/19,1
4/20/19,0
4/21/19,0
4/21/19,0
4/21/19,0
4/21/19,0
4/21/19,0
4/21/19,-1
4/21/19,-1
4/21/19,0
4/22/19,1
4/22/19,0
4/22/19,1
4/22/19,0
4/23/19,0
4/23/19,1
4/23/19,0
4/23/19,1
4/23/19,0
4/23/19,1
4/23/19,0
4/23/19,0
4/23/19,1
4/23/19,0
4/23/19,0
4/23/19,-1
4/23/19,-1
4/23/19,-1
4/23/19,1
4/23/19,-1
4/23/19,1
4/23/19,0
4/23/19,-1
4/23/19,-1
4/23/19,-1
4/23/19,1
4/23/19,0
4/23/19,-1
4/23/19,-1
4/23/19,0
4/23/19,-1
4/23/19,0
4/23/19,-1
4/23/19,0
4/23/19,0
4/23/19,1
4/23/19,1
4/23/19,0
4/23/19,0
4/23/19,-1
4/23/19,0
4/23/19,1
4/23/19,1
4/23/19,0
4/23/19,0
4/24/19,1
4/24/19,1
4/24/19,0
4/24/19,1
4/24/19,1
4/24/19,0
4/24/19,0
4/24/19,0
4/24/19,1
4/24/19,0
4/24/19,0
4/24/19,0
4/24/19,1
4/24/19,0
4/24/19,0
4/24/19,1
4/25/19,0
4/25/19,0
4/25/19,0
4/25/19,0
4/25/19,1
4/25/19,0
4/25/19,0
4/26/19,1
4/26/19,1
4/26/19,0
4/26/19,0
4/26/19,0
4/26/19,-1
4/27/19,0
4/27/19,1
4/27/19,0
4/27/19,1
4/27/19,-1
4/27/19,1
4/27/19,-1
4/27/19,-1
4/28/19,0
4/28/19,1
4/28/19,1
4/28/19,1
4/28/19,1
4/29/19,1
4/29/19,0
4/29/19,1
4/29/19,0
4/29/19,0
